exchange_nr,source,company,means_of_exchange,ship_captain,orig_date_src,orig_yr,orig_date,orig_exact_date_yn,orig_loc_port_arch,orig_loc_region_arch,orig_loc_port_modern,orig_loc_region_modern,orig_loc_lat,orig_loc_long,dest_date_src,dest_yr,dest_date,dest_exact_date_yn,dest_loc_port_arch,dest_loc_region_arch,dest_loc_port,dest_loc_region,dest_loc_lat,dest_loc_long,textile_quantity,textile_unit,els_per_ps,supplier,textile_category,textile_subcategory,textile_name,textile_modifier_fulltext,textile_color_arch,textile_color_inf,textile_pattern_arch,textile_process_arch,textile_fiber_arch,textile_geography_arch,textile_quality_arch,textile_other_unknown_arch,textile_quality_inferred,ship_doc_total_arch,shipment_total_value,shipment_currency,total_value_guldens,total_value_stuivers,total_value_penningen,total_value_currency,total_value_other,ps_value_gulden,ps_value_stuivers,ps_value_penningen,ps_value_currency,additional_text_from_doc,notes_other,Header Explanations:,https://docs.google.com/document/d/1W-NAkej9EjnrHQ8eWbuQmRMpPWRRxE5yiBXP4A7atO4/edit?usp=sharing
2001531,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,160,ps.,NA,NA,NA,NA,percallen,fijn gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),fine,NA,NA,"309330,1","309330,1",Indian Guilders,680,13,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001530,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,480,ps.,NA,NA,NA,NA,percallen,gemeen gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),ordinary,NA,NA,"309330,1","309330,1",Indian Guilders,1147,5,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001549,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,500,ps.,NA,NA,NA,NA,photaes,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,1739,NA,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001555,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,754,ps.,NA,NA,NA,NA,roemaals,neusdoeken Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,handkerchief,NA,"309330,1","309330,1",Indian Guilders,3153,5,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001535,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,150,ps.,NA,NA,NA,NA,roemaals,neusdoeken Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,handkerchief,NA,"309330,1","309330,1",Indian Guilders,2209,2,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001537,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,roemaals,neusdoeken Kust,NA,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,handkerchief,NA,"309330,1","309330,1",Indian Guilders,1122,12,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001560,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,660,ps.,NA,NA,NA,NA,sail cloth,Bengaals,NA,NA,NA,NA,NA,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,2113,14,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001536,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,80,ps.,NA,NA,NA,NA,sail cloth,Kust,NA,NA,NA,NA,NA,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,200,10,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001526,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,800,ps.,NA,NA,NA,NA,salempores,ruw Kust,NA,natural,NA,NA,cotton,Coast (presumed Coromandel),NA,raw,NA,"309330,1","309330,1",Indian Guilders,3625,3,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001528,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,80,ps.,NA,NA,NA,NA,salempores,fijn gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),fine,NA,NA,"309330,1","309330,1",Indian Guilders,747,18,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001527,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,2480,ps.,NA,NA,NA,NA,salempores,gemeen gebleekt Kust,NA,white,NA,bleached,cotton,Coast (presumed Coromandel),ordinary,NA,NA,"309330,1","309330,1",Indian Guilders,11017,17,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001529,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,320,ps.,NA,NA,NA,NA,salempores,blauw Kust,blue,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,NA,NA,"309330,1","309330,1",Indian Guilders,1945,14,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001557,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,100,ps.,NA,NA,NA,NA,sanen,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,1099,14,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001576,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,360,ps.,NA,NA,NA,NA,savogesjes,wit Surats,white,NA,NA,NA,cotton,Surat,NA,NA,NA,"309330,1","309330,1",Indian Guilders,1438,11,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001561,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,10125.26,lb.,NA,NA,NA,NA,silk,ruw Bengaals,NA,natural,NA,NA,silk,Bengal,NA,raw,NA,"309330,1","309330,1",Indian Guilders,44046,0,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001556,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,320,ps.,NA,NA,NA,NA,soesjes,Bengaals,NA,NA,NA,NA,silk,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,5009,10,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001559,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,150,ps.,NA,NA,NA,NA,tanjeebs,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,3567,13,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001577,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,250,ps.,NA,NA,NA,NA,tapekankenias,Surats,NA,NA,NA,NA,cotton,Surat,NA,NA,NA,"309330,1","309330,1",Indian Guilders,421,15,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001564,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,455.25,lb.,NA,NA,NA,NA,tessergaren,Bengaals,NA,NA,NA,NA,silk (tussur),Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,1420,14,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001558,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,50,ps.,NA,NA,NA,NA,therindains,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,937,3,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001563,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,680,lb.,NA,NA,NA,NA,yarn,katoenen Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"309330,1","309330,1",Indian Guilders,280,13,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001580,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,1750,lb.,NA,NA,NA,NA,yarn,katoenen Javaans,NA,NA,NA,NA,cotton,Java,NA,NA,NA,"309330,1","309330,1",Indian Guilders,988,10,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001578,bgb_16474,VOC,Wassenaar,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-05,NA,Rotterdam,Dutch Republic,Rotterdam,Netherlands,52.3679,4.9035,1380,lb.,NA,NA,NA,NA,yarn,katoenen Surats,NA,NA,NA,NA,cotton,Surat,NA,NA,NA,"309330,1","309330,1",Indian Guilders,666,6,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6532.6; src_00058,NA,NA
2001748,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,240,ps.,NA,NA,NA,NA,catches,gebleekt breed Tuticorins,NA,white,NA,bleached,NA,Tuticorin (Coromandel Coast),NA,wide,NA,"142289,15,8","142289,15,8",Indian Guilders,1222,8,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001749,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,320,ps.,NA,NA,NA,NA,catches,ruw breed Tuticorins,NA,natural,NA,NA,NA,Tuticorin (Coromandel Coast),NA,"wide, raw",NA,"142289,15,8","142289,15,8",Indian Guilders,1681,1,8,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001754,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,400,ps.,NA,NA,NA,NA,catches,smal gebleekt Tuticorins,NA,white,NA,bleached,NA,Tuticorin (Coromandel Coast),NA,narrow,NA,"142289,15,8","142289,15,8",Indian Guilders,2244,8,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001759,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,20,ps.,NA,NA,NA,NA,guinea-stuffs,grof ruw Tuticorins,NA,natural,NA,NA,NA,Tuticorin (Coromandel Coast),coarse,raw,NA,"142289,15,8","142289,15,8",Indian Guilders,187,17,8,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001758,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,2820,ps.,NA,NA,NA,NA,guinea-stuffs,grof gebleekt Tuticorins,NA,white,NA,bleached,NA,Tuticorin (Coromandel Coast),coarse,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,26051,19,8,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001753,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,320,ps.,NA,NA,NA,NA,moenemolam,ruw Tuticorins,NA,natural,NA,NA,cotton,Tuticorin (Coromandel Coast),NA,raw,NA,"142289,15,8","142289,15,8",Indian Guilders,1853,11,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001752,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,240,ps.,NA,NA,NA,NA,moenemolam,gebleekt Tuticorins,NA,white,NA,bleached,cotton,Tuticorin (Coromandel Coast),NA,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,1416,3,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001747,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,400,ps.,NA,NA,NA,NA,muris,grof gebleekt Tuticorins,NA,white,NA,bleached,cotton,Tuticorin (Coromandel Coast),coarse,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,1282,11,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001764,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,200,ps.,NA,NA,NA,NA,muris,rood,red,NA,NA,NA,cotton,NA,NA,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,1276,2,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001757,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,1000,ps.,NA,NA,NA,NA,neusdeuken,gemeen geschilderd Tuticorins,NA,NA,NA,painted,silk,Tuticorin (Coromandel Coast),ordinary,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,660,10,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001746,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,400,ps.,NA,NA,NA,NA,percallen,fijn gebleekt Tuticorins,NA,white,NA,bleached,cotton,Tuticorin (Coromandel Coast),fine,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,1581,14,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001751,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,320,ps.,NA,NA,NA,NA,peroemoenemolam,ruw Tuticorins,NA,natural,NA,NA,NA,Tuticorin (Coromandel Coast),NA,raw,NA,"142289,15,8","142289,15,8",Indian Guilders,1517,4,8,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001750,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,240,ps.,NA,NA,NA,NA,peroemoenemolam,gebleekt Tuticorins,NA,white,NA,bleached,NA,Tuticorin (Coromandel Coast),NA,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,1078,6,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001756,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,40,ps.,NA,NA,NA,NA,sail clothing,ruw Tuticorins,NA,natural,NA,NA,cotton,Tuticorin (Coromandel Coast),NA,raw,NA,"142289,15,8","142289,15,8",Indian Guilders,142,18,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001755,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,40,ps.,NA,NA,NA,NA,sail clothing,gebleekt Tuticorins,NA,white,NA,bleached,cotton,Tuticorin (Coromandel Coast),NA,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,160,15,8,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001760,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,240,ps.,NA,NA,NA,NA,salempores,grof ruw Tuticorins,NA,natural,NA,NA,cotton,Tuticorin (Coromandel Coast),coarse,raw,NA,"142289,15,8","142289,15,8",Indian Guilders,1005,12,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001761,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,4800,ps.,NA,NA,NA,NA,salempores,grof gebleekt Tuticorins,NA,white,NA,bleached,cotton,Tuticorin (Coromandel Coast),coarse,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,19649,11,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001745,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,400,ps.,NA,NA,NA,NA,salempores,fijn gebleekt Tuticorins,NA,white,NA,bleached,cotton,Tuticorin (Coromandel Coast),fine,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,3095,18,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001763,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,80,ps.,NA,NA,NA,NA,salempores,rood Kust,red,NA,NA,NA,cotton,Coast (presumed Coromandel),NA,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,637,15,8,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001762,bgb_16986,VOC,Wendela,NA,doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,7.873,80.7717,das,1722,1722-08-04,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,3000,lb.,NA,NA,NA,NA,yarn,katoenen,NA,NA,NA,NA,cotton,NA,NA,NA,NA,"142289,15,8","142289,15,8",Indian Guilders,3981,18,8,Indian Guilders,NA,NA,NA,NA,NA,NA,"DAS voyage 6520.2; src_00056, src_00058",NA,NA
2001607,bgb_16432,VOC,Westerdijkshorn,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-03,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,200,ps.,NA,NA,NA,NA,aichuabannys,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"429509,17","429509,17",Indian Guilders,638,11,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6533.4; src_00058,NA,NA
2001606,bgb_16432,VOC,Westerdijkshorn,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-03,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,400,ps.,NA,NA,NA,NA,allibannes,Bengaals,NA,NA,NA,NA,cotton,Bengal,NA,NA,NA,"429509,17","429509,17",Indian Guilders,2641,19,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6533.4; src_00058,NA,NA
2001629,bgb_16432,VOC,Westerdijkshorn,NA,doc,1721,1721-11-29,y,Batavia,Batavia,NA,NA,NA,NA,das,1722,1722-08-03,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,320,ps.,NA,NA,NA,NA,baftas,wit breed Surats,white,NA,NA,NA,NA,Surat,NA,wide,NA,"429509,17","429509,17",Indian Guilders,1288,NA,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6533.4; src_00058,NA,NA
2001630,bgb_16432,VOC,Westerdijkshorn,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-03,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,480,ps.,NA,NA,NA,NA,baftas,wit smal Surats,white,NA,NA,NA,NA,Surat,NA,narrow,NA,"429509,17","429509,17",Indian Guilders,1661,2,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6533.4; src_00058,NA,NA
2001590,bgb_16432,VOC,Westerdijkshorn,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-03,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,480,ps.,NA,NA,NA,NA,baftas,gebleekt Kust,NA,white,NA,bleached,NA,Coast (presumed Coromandel),NA,NA,NA,"429509,17","429509,17",Indian Guilders,2154,6,NA,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6533.4; src_00058,NA,NA
2001631,bgb_16432,VOC,Westerdijkshorn,NA,doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia",-6.1804,106.8283,das,1722,1722-08-03,NA,Amsterdam,Dutch Republic,Amsterdam,Netherlands,52.3679,4.9035,500,ps.,NA,NA,NA,NA,beraupaats,wit Surats,white,NA,NA,NA,cotton,Surat,NA,NA,NA,"429509,17","429509,17",Indian Guilders,2692,7,8,Indian Guilders,NA,NA,NA,NA,NA,NA,DAS voyage 6533.4; src_00058,NA,NA
